record_id,source,doi,title,year,status,matched_rule,matched_record_id,matched_source
S_737,Scopus,10.3389/fonc.2023.1161048,The role of immunotherapy in microsatellites stable metastatic colorectal cancer: state of the art and future perspectives,2023,removed as duplicate,exact DOI match,W_36,WoS
S_743,Scopus,10.3389/fonc.2023.1208140,Colorectal cancer and therapy response: a focus on the main mechanisms involved,2023,removed as duplicate,exact DOI match,W_294,WoS
S_744,Scopus,10.1038/s41591-023-02453-x,Fecal microbiota transplantation plus anti-PD-1 immunotherapy in advanced melanoma: a phase I trial,2023,removed as duplicate,exact DOI match,W_64,WoS
S_745,Scopus,10.1080/19490976.2023.2197836,Fusobacterium nucleatum promotes esophageal squamous cell carcinoma progression and chemoresistance by enhancing the secretion of chemotherapy-induced senescence-associated secretory phenotype via activation of DNA damage response pathway,2023,removed as duplicate,exact DOI match,W_476,WoS
S_746,Scopus,10.1016/j.annonc.2023.02.011,First-in-class Microbial Ecosystem Therapeutic 4 (MET4) in combination with immune checkpoint inhibitors in patients with advanced solid tumors (MET4-IO trial),2023,removed as duplicate,exact DOI match,W_72,WoS
S_749,Scopus,10.1177/17562848231173331,Precision medicine and drug optimization in adult inflammatory bowel disease patients,2023,removed as duplicate,exact DOI match,W_820,WoS
S_750,Scopus,10.1007/s12094-022-02919-3,Interaction between gut microbiota and tumour chemotherapy,2022,removed as duplicate,exact DOI match,W_283,WoS
S_751,Scopus,10.3390/cancers14235977,Investigational Microbiological Therapy for Glioma,2022,removed as duplicate,exact DOI match,W_638,WoS
S_753,Scopus,10.3389/fimmu.2021.670286,The Potential Role of the Intestinal Micromilieu and Individual Microbes in the Immunobiology of Chimeric Antigen Receptor T-Cell Therapy,2021,removed as duplicate,exact DOI match,W_204,WoS
S_755,Scopus,10.3389/fmicb.2023.1274925,Exploring the role of gut microbiota in advancing personalized medicine,2023,removed as duplicate,exact DOI match,W_431,WoS
S_758,Scopus,10.3390/biomedicines11041166,Pathogenesis of Hepatocellular Carcinoma: The Interplay of Apoptosis and Autophagy,2023,removed as duplicate,exact DOI match,W_749,WoS
S_759,Scopus,10.1080/17474086.2024.2383401,How can we optimize antifungal use and stewardship in the treatment of acute leukemia?,2024,removed as duplicate,exact DOI match,W_913,WoS
S_761,Scopus,10.3390/jcm11185479,Composition of the Gut Microbiota Associated with the Response to Immunotherapy in Advanced Cancer Patients: A Chinese Real-World Pilot Study,2022,removed as duplicate,exact DOI match,W_180,WoS
S_762,Scopus,10.7150/jca.46621,Application of machine learning in prediction of chemotherapy resistant of ovarian cancer based on gut microbiota,2021,removed as duplicate,exact DOI match,W_295,WoS
S_765,Scopus,10.1186/s12967-023-04042-5,Gut microbiota mediated the individualized efficacy of Temozolomide via immunomodulation in glioma,2023,removed as duplicate,exact DOI match,W_341,WoS
S_766,Scopus,10.1186/s12866-021-02339-3,Role of biliary stent and neoadjuvant chemotherapy in the pancreatic tumor microbiome,2021,removed as duplicate,exact DOI match,W_732,WoS
S_769,Scopus,10.3389/fonc.2021.740606,The Microbiome Tumor Axis: How the Microbiome Could Contribute to Clonal Heterogeneity and Disease Outcome in Pancreatic Cancer,2021,removed as duplicate,exact DOI match,W_437,WoS
S_770,Scopus,10.1016/j.jconrel.2023.09.028,Delivery of short chain fatty acid butyrate to overcome Fusobacterium nucleatum-induced chemoresistance,2023,removed as duplicate,exact DOI match,W_512,WoS
S_773,Scopus,10.3390/metabo13080938,Metabolic Alteration of MCF-7 Cells upon Indirect Exposure to E. coli Secretome: A Model of Studying the Microbiota Effect on Human Breast Tissue,2023,removed as duplicate,exact DOI match,W_748,WoS
S_776,Scopus,10.1038/s41467-022-32960-3,CAR-T cell therapy-related cytokine release syndrome and therapeutic response is modulated by the gut microbiome in hematologic malignancies,2022,removed as duplicate,exact DOI match,W_378,WoS
S_777,Scopus,10.3389/fmed.2022.1060581,Fecal microbiota transplantation in non-communicable diseases: Recent advances and protocols,2022,removed as duplicate,exact DOI match,W_259,WoS
S_778,Scopus,10.1097/cji.0000000000000474,Fecal Microbiota Transplantation for Immune Checkpoint Inhibitor-Induced Colitis Is Safe and Contributes to Recovery: Two Case Reports,2023,removed as duplicate,exact DOI match,W_10,WoS
S_780,Scopus,10.1038/s41571-023-00766-x,Gut microbiota in colorectal cancer development and therapy,2023,removed as duplicate,exact DOI match,W_382,WoS
S_781,Scopus,10.3390/cancers13194824,The gut microbiome and cancer immunotherapy: Can we use the gut microbiome as a predictive biomarker for clinical response in cancer immunotherapy?,2021,removed as duplicate,exact DOI match,W_27,WoS
S_782,Scopus,10.1016/j.bbagen.2023.130401,"Gut microbiome in cancer immunotherapy: Current trends, translational challenges and future possibilities",2023,removed as duplicate,exact DOI match,W_129,WoS
S_783,Scopus,10.3390/ijms241411611,"Gut Microbiota, Metabolome, and Body Composition Signatures of Response to Therapy in Patients with Advanced Melanoma",2023,removed as duplicate,exact DOI match,W_327,WoS
S_786,Scopus,10.1016/j.canlet.2020.07.002,Barrier integrity and chronic inflammation mediated by HIF-1 impact on intestinal tumorigenesis,2020,removed as duplicate,exact DOI match,W_412,WoS
S_788,Scopus,10.1186/s12890-022-02210-9,Impact of opioid analgesics on the efficacy of immune checkpoint inhibitors in a lung cancer population,2022,removed as duplicate,exact DOI match,W_49,WoS
S_789,Scopus,10.1016/j.bcp.2023.115797,Aryl hydrocarbon receptor (AhR) and pregnane X receptor (PXR) play both distinct and common roles in the regulation of colon homeostasis and intestinal carcinogenesis,2023,removed as duplicate,exact DOI match,W_659,WoS
S_790,Scopus,10.3390/curroncol29080429,Next Wave of Targets in the Treatment of Advanced Renal Cell Carcinoma,2022,removed as duplicate,exact DOI match,W_171,WoS
S_792,Scopus,10.1126/sciimmunol.abf7235,XIAP restrains TNF-driven intestinal inflammation and dysbiosis by promoting innate immune responses of Paneth and dendritic cells,2021,removed as duplicate,exact DOI match,W_578,WoS
S_793,Scopus,10.1007/s12032-023-02074-x,Current advances in microbial-based cancer therapies,2023,removed as duplicate,exact DOI match,W_927,WoS
S_794,Scopus,10.1016/j.nantod.2021.101329,Combination gut microbiota modulation and chemotherapy for orthotopic colorectal cancer therapy,2021,removed as duplicate,exact DOI match,W_464,WoS
S_796,Scopus,10.3389/fimmu.2022.949490,Antitumor effects of fecal microbiota transplantation: Implications for microbiome modulation in cancer treatment,2022,removed as duplicate,exact DOI match,W_224,WoS
S_798,Scopus,10.1146/annurev-immunol-070621-030155,Resistance Mechanisms to Anti-PD Cancer Immunotherapy,2022,removed as duplicate,exact DOI match,W_604,WoS
S_799,Scopus,10.3390/pharmaceutics16010018,Lactobacillus johnsonii LJO02 (DSM 33828) Cell-Free Supernatant and Vitamin D Improve Wound Healing and Reduce Interleukin-6 Production in Staphylococcus aureus-Infected Human Keratinocytes,2024,removed as duplicate,exact DOI match,W_860,WoS
S_800,Scopus,10.1128/iai.00376-21,The Interplay between Gut Microbiota and the Immune System in Liver Transplant Recipients and Its Role in Infections,2021,removed as duplicate,exact DOI match,W_281,WoS
S_805,Scopus,10.1186/s13578-023-01073-9,Overcoming acquired resistance to cancer immune checkpoint therapy: potential strategies based on molecular mechanisms,2023,removed as duplicate,exact DOI match,W_45,WoS
S_806,Scopus,10.1097/cmr.0000000000000871,Screening costs associated with donor selection for fecal microbiota transplantation for treatment of PD-1 refractory melanoma patients,2023,removed as duplicate,exact DOI match,W_162,WoS
S_807,Scopus,10.1142/s0192415x23500416,Ginsenosides are Promising Medicine for Tumor and Inflammation: A Review,2023,removed as duplicate,exact DOI match,W_791,WoS
S_810,Scopus,10.1136/jitc-2023-007840,Methylglyoxal from gut microbes boosts radiosensitivity and radioimmunotherapy in rectal cancer by triggering endoplasmic reticulum stress and cGAS-STING activation,2023,removed as duplicate,exact DOI match,W_200,WoS
S_811,Scopus,10.1016/s2352-3026(22)00223-x,Faecal microbiota transplantation in patients with haematological malignancies undergoing cellular therapies: from translational research to routine clinical practice,2022,removed as duplicate,exact DOI match,W_219,WoS
S_812,Scopus,10.1016/j.cej.2023.141982,The colorectal cancer-specific microbiome regulation and immune response activation via an artificial biomimetic nanovaccine,2023,removed as duplicate,exact DOI match,W_722,WoS
S_813,Scopus,10.1080/19490976.2022.2096328,Obesity enriches for tumor protective microbial metabolites and treatment refractory cells to confer therapy resistance in PDAC,2022,removed as duplicate,exact DOI match,W_356,WoS
S_814,Scopus,10.3390/molecules26113121,"Synthesis and Characterization of Some New Quinoxalin-2(1H)one and 2-Methyl-3H-quinazolin-4-one Derivatives Targeting the Onset and Progression of CRC with SAR, Molecular Docking, and ADMET Analyses",2021,removed as duplicate,exact DOI match,W_833,WoS
S_815,Scopus,10.3389/fimmu.2024.1346211,Different evasion strategies in multiple myeloma,2024,removed as duplicate,exact DOI match,W_745,WoS
S_816,Scopus,10.3389/fimmu.2022.853540,The Role of the Crosstalk Between Gut Microbiota and Immune Cells in the Pathogenesis and Treatment of Multiple Myeloma,2022,removed as duplicate,exact DOI match,W_388,WoS
S_817,Scopus,10.1016/j.jtct.2023.04.007,Mechanisms of Resistance and Treatment of Relapse after CAR T-cell Therapy for Large B-cell Lymphoma and Multiple Myeloma,2023,removed as duplicate,exact DOI match,W_750,WoS
S_820,Scopus,10.1097/md.0000000000029135,The first report on effect of fecal microbiota transplantation as a complementary treatment in a patient with steroid-refractory Cronkhite-Canada syndrome: A case report,2022,removed as duplicate,exact DOI match,W_238,WoS
S_823,Scopus,10.1016/j.imlet.2021.02.007,The onco-immunological implications of Fusobacterium nucleatum in breast cancer,2021,removed as duplicate,exact DOI match,W_712,WoS
S_824,Scopus,10.1016/j.jnutbio.2022.109172,Adaptation of the gut holobiont to malnutrition during mouse pregnancy depends on the type of nutritional adversity,2023,removed as duplicate,exact DOI match,W_528,WoS
S_826,Scopus,10.3390/ijms24065069,Modulation of the Tumor Microenvironment by Microbiota-Derived Short-Chain Fatty Acids: Impact in Colorectal Cancer Therapy,2023,removed as duplicate,exact DOI match,W_664,WoS
S_827,Scopus,10.3390/microorganisms11082004,The Pathogenicity of Fusobacterium nucleatum Modulated by Dietary Fibers—A Possible Missing Link between the Dietary Composition and the Risk of Colorectal Cancer,2023,removed as duplicate,exact DOI match,W_620,WoS
S_829,Scopus,10.1038/s41374-022-00828-1,Hedgehog blockade remodels the gut microbiota and the intestinal effector CD8+ T cells in a mouse model of mammary carcinoma,2022,removed as duplicate,exact DOI match,W_127,WoS
S_830,Scopus,10.1002/ijc.34033,Gut microbiota correlates with antitumor activity in patients with mCRC and NSCLC treated with cetuximab plus avelumab,2022,removed as duplicate,exact DOI match,W_202,WoS
S_835,Scopus,10.1158/1078-0432.ccr-20-4834,A Uniform computational approach improved on existing pipelines to reveal microbiome biomarkers of nonresponse to immune checkpoint inhibitors,2021,removed as duplicate,exact DOI match,W_69,WoS
S_836,Scopus,10.3389/fimmu.2022.1027124,Advancing immune checkpoint blockade in colorectal cancer therapy with nanotechnology,2022,removed as duplicate,exact DOI match,W_60,WoS
S_837,Scopus,10.3389/fphar.2022.1025860,The role of the gut microbiota and probiotics associated with microbial metabolisms in cancer prevention and therapy,2022,removed as duplicate,exact DOI match,W_319,WoS
S_839,Scopus,10.1016/j.jtct.2020.12.026,Safety and Efficacy of Consolidation Therapy with Ipilimumab Plus Nivolumab after Autologous Stem Cell Transplantation,2021,removed as duplicate,exact DOI match,W_206,WoS
S_840,Scopus,10.1080/08923973.2024.2308252,The protective effect of teprenone in TNBS-induced ulcerative colitis rats by modulating the gut microbiota and reducing inflammatory response,2024,removed as duplicate,exact DOI match,W_596,WoS
S_841,Scopus,10.3390/life10100219,"The tumor and host immune signature, and the gut microbiota as predictive biomarkers for immune checkpoint inhibitor response in Melanoma patients",2020,removed as duplicate,exact DOI match,W_26,WoS
S_843,Scopus,10.1186/s12885-022-10457-y,Conversion of unresponsiveness to immune checkpoint inhibition by fecal microbiota transplantation in patients with metastatic melanoma: study protocol for a randomized phase Ib/IIa trial,2022,removed as duplicate,exact DOI match,W_190,WoS
S_844,Scopus,10.3389/fonc.2022.976065,Patient-derived cancer models: Valuable platforms for anticancer drug testing,2022,removed as duplicate,exact DOI match,W_757,WoS
S_845,Scopus,10.3390/ijms22042142,Metabolic factors affecting tumor immunogenicity: What is happening at the cellular level?,2021,removed as duplicate,exact DOI match,W_54,WoS
S_846,Scopus,10.1177/03936155221088884,The complexity of cancer immunotherapy illustrated through skin tumors,2022,removed as duplicate,exact DOI match,W_542,WoS
S_847,Scopus,10.1155/2022/4472509,Anticancer Effect of Puerarin on Ovarian Cancer Progression Contributes to the Tumor Suppressor Gene Expression and Gut Microbiota Modulation,2022,removed as duplicate,exact DOI match,W_461,WoS
S_848,Scopus,10.1186/s13073-021-00923-w,Role of the intestinal microbiome and microbial-derived metabolites in immune checkpoint blockade immunotherapy of cancer,2021,removed as duplicate,exact DOI match,W_68,WoS
S_849,Scopus,10.1016/j.neo.2022.100822,Composition of gastrointestinal microbiota in association with treatment response in individuals with metastatic castrate resistant prostate cancer progressing on enzalutamide and initiating treatment with anti-PD-1 (pembrolizumab),2022,removed as duplicate,exact DOI match,W_350,WoS
S_850,Scopus,10.1016/j.urolonc.2020.12.011,Investigating the association between the urinary microbiome and bladder cancer: An exploratory study,2021,removed as duplicate,exact DOI match,W_571,WoS
S_853,Scopus,10.1089/ars.2021.0243,Novel Anticancer Strategy by Targeting the Gut Microbial Neurotransmitter Signaling to Overcome Immunotherapy Resistance,2023,removed as duplicate,exact DOI match,W_300,WoS
S_855,Scopus,10.3390/cancers13123063,"Microsatellite instability in colorectal cancers: Carcinogenesis, neo-antigens, immuno-resistance and emerging therapies",2021,removed as duplicate,exact DOI match,W_71,WoS
S_858,Scopus,10.3390/curroncol30090570,Two Cases of Durable and Deep Responses to Immune Checkpoint Inhibition-Refractory Metastatic Melanoma after Addition of Camu Camu Prebiotic,2023,removed as duplicate,exact DOI match,W_101,WoS
S_862,Scopus,10.1142/s0192415x24500885,Research Progress in Ulcerative Colitis: The Role of Traditional Chinese Medicine on Gut Microbiota and Signaling Pathways,2024,removed as duplicate,exact DOI match,W_418,WoS
S_864,Scopus,10.3390/cancers15245859,Human Intestinal Organoids and Microphysiological Systems for Modeling Radiotoxicity and Assessing Radioprotective Agents,2023,removed as duplicate,exact DOI match,W_580,WoS
S_866,Scopus,10.1016/j.ijbiomac.2023.125700,Protective effect of plantaricin bio-LP1 bacteriocin on multidrug-resistance Escherichia Coli infection by alleviate the inflammation and modulate of gut-microbiota in BALB/c mice model,2023,removed as duplicate,exact DOI match,W_392,WoS
S_868,Scopus,10.1080/19490976.2024.2320291,The colibactin-producing Escherichia coli alters the tumor microenvironment to immunosuppressive lipid overload facilitating colorectal cancer progression and chemoresistance,2024,removed as duplicate,exact DOI match,W_852,WoS
S_869,Scopus,10.1038/s41388-022-02584-4,Breast cancer and neurotransmitters: emerging insights on mechanisms and therapeutic directions,2023,removed as duplicate,exact DOI match,W_687,WoS
S_871,Scopus,10.21037/apm-20-2076,Antibiotic exposure windows and the efficacy of immune checkpoint blockers in patients with cancer: A meta-analysis,2021,removed as duplicate,exact DOI match,W_85,WoS
S_874,Scopus,10.1007/s00262-022-03169-6,Murine fecal microbiota transfer models selectively colonize human microbes and reveal transcriptional programs associated with response to neoadjuvant checkpoint inhibitors,2022,removed as duplicate,exact DOI match,W_33,WoS
S_876,Scopus,10.1155/2022/6565300,Characterization of Butyrate-Resistant Colorectal Cancer Cell Lines and the Cytotoxicity of Anticancer Drugs against These Cells,2022,removed as duplicate,exact DOI match,W_511,WoS
S_879,Scopus,10.3389/fcell.2022.1012254,Lactate drives cellular DNA repair capacity: Role of lactate and related short-chain fatty acids in cervical cancer chemoresistance and viral infection,2022,removed as duplicate,exact DOI match,W_701,WoS
S_880,Scopus,10.1016/j.ctrv.2022.102499,Mechanisms of resistance to immune checkpoint inhibitors in melanoma: What we have to overcome?,2023,removed as duplicate,exact DOI match,W_57,WoS
S_881,Scopus,10.1111/1759-7714.14626,Gut microbiota shed new light on the management of immune-related adverse events,2022,removed as duplicate,exact DOI match,W_4,WoS
S_886,Scopus,10.1080/21645515.2022.2159706,9th Immunotherapy of Cancer conference (ITOC): A meeting report,2022,removed as duplicate,exact DOI match,W_587,WoS
S_888,Scopus,10.1093/oncolo/oyac076,Recent FDA Approvals in the Treatment of Graft-Versus-Host Disease,2022,removed as duplicate,exact DOI match,W_807,WoS
S_892,Scopus,10.1016/j.cell.2021.07.029,Dysregulation of ILC3s unleashes progression and immunotherapy resistance in colon cancer,2021,removed as duplicate,exact DOI match,W_506,WoS
S_893,Scopus,10.14218/jcth.2022.00068s,Current Therapeutics in Primary Sclerosing Cholangitis,2023,removed as duplicate,exact DOI match,W_273,WoS
S_895,Scopus,10.1038/s41416-020-01198-5,Fusobacterium nucleatum confers chemoresistance by modulating autophagy in oesophageal squamous cell carcinoma,2021,removed as duplicate,exact DOI match,W_122,WoS
S_896,Scopus,10.1016/j.bbadis.2021.166179,Mice with dysfunctional TGF-β signaling develop altered intestinal microbiome and colorectal cancer resistant to 5FU,2021,removed as duplicate,exact DOI match,W_323,WoS
S_897,Scopus,10.1002/advs.202206957,Gastric Acid-Responsive ROS Nanogenerators for Effective Treatment of Helicobacter pylori Infection without Disrupting Homeostasis of Intestinal Flora,2023,removed as duplicate,exact DOI match,W_501,WoS
S_899,Scopus,10.1016/j.ijantimicag.2023.106923,New insights into the antimicrobial action and protective therapeutic effect of tirapazamine towards Escherichia coli-infected mice,2023,removed as duplicate,exact DOI match,W_657,WoS
S_900,Scopus,10.1007/s10620-021-07024-z,Fecal Microbiota Transplantation Is Safe for Clostridiodies difficile Infection in Patients with Solid Tumors Undergoing Chemotherapy,2022,removed as duplicate,exact DOI match,W_554,WoS
S_902,Scopus,10.1159/000531474,Recent Developments in Diagnostic and Prognostic Biomarkers for Colorectal Cancer: A Narrative Review,2023,removed as duplicate,exact DOI match,W_843,WoS
S_904,Scopus,10.1080/14737159.2023.2281482,The tumor immune microenvironment in pancreatic cancer and its potential in the identification of immunotherapy biomarkers,2023,removed as duplicate,exact DOI match,W_831,WoS
S_906,Scopus,10.1080/19490976.2022.2119055,Gut microbiota modulate radiotherapy-associated antitumor immune responses against hepatocellular carcinoma Via STING signaling,2022,removed as duplicate,exact DOI match,W_237,WoS
S_907,Scopus,10.1007/s11906-022-01181-w,Obstructive Sleep Apnea and Hypertension: Updates to a Critical Relationship,2022,removed as duplicate,exact DOI match,W_402,WoS
S_909,Scopus,10.3390/microorganisms11081898,Probiotic-Derived Bioactive Compounds in Colorectal Cancer Treatment,2023,removed as duplicate,exact DOI match,W_324,WoS
S_910,Scopus,10.1002/jcp.30260,Emerging role of RNF2 in cancer: From bench to bedside,2021,removed as duplicate,exact DOI match,W_507,WoS
S_912,Scopus,10.7554/elife.83140,Evolved bacterial resistance to the chemotherapy gemcitabine modulates its efficacy in co-cultured cancer cells,2023,removed as duplicate,exact DOI match,W_723,WoS
S_913,Scopus,10.1016/j.jconrel.2023.09.014,Nano-enabled colorectal cancer therapy,2023,removed as duplicate,exact DOI match,W_383,WoS
S_914,Scopus,10.3390/ijms241411855,How Can the Microbiome Induce Carcinogenesis and Modulate Drug Resistance in Cancer Therapy?,2023,removed as duplicate,exact DOI match,W_313,WoS
S_916,Scopus,10.1097/mph.0000000000002023,Fecal Microbiota Transplantation for Treatment of Severe Clostridioides difficile Colitis in a Pediatric Patient with Non-Hodgkin Lymphoma,2021,removed as duplicate,exact DOI match,W_285,WoS
S_918,Scopus,10.1080/1040841x.2022.2035313,The microbiome and precision oncology: an emerging paradigm in anticancer therapy,2022,removed as duplicate,exact DOI match,W_414,WoS
S_922,Scopus,10.3390/cancers15184426,The Influence of the Microbiome on Immunotherapy for Gastroesophageal Cancer,2023,removed as duplicate,exact DOI match,W_345,WoS
S_923,Scopus,10.3389/fonc.2022.882874,Prediction of Pathogenic Factors in Dysbiotic Gut Microbiomes of Colorectal Cancer Patients Using Reverse Microbiomics,2022,removed as duplicate,exact DOI match,W_650,WoS
S_925,Scopus,10.1017/erm.2023.9,Fusobacterium nucleatum: A novel immune modulator in breast cancer?,2023,removed as duplicate,exact DOI match,W_138,WoS
S_926,Scopus,10.1016/j.gpb.2022.07.002,Gut Microbiome in Colorectal Cancer: Clinical Diagnosis and Treatment,2023,removed as duplicate,exact DOI match,W_263,WoS
S_929,Scopus,10.1158/2326-6066.cir-20-0196,The Gut microbiome associates with immune checkpoint inhibition outcomes in patients with advanced non-small cell lung cancer,2020,removed as duplicate,exact DOI match,W_151,WoS
S_931,Scopus,10.3389/fcimb.2022.976710,Refractory Helicobacter pylori infection and the gastric microbiota,2022,removed as duplicate,exact DOI match,W_755,WoS
S_932,Scopus,10.1080/17460441.2023.2157402,Tachyplesin I and its derivatives: A pharmaco-chemical perspective on their antimicrobial and antitumor potential,2022,removed as duplicate,exact DOI match,W_869,WoS
S_933,Scopus,10.1080/19490976.2024.2310215,Colibactin-producing Escherichia coli enhance resistance to chemotherapeutic drugs by promoting epithelial to mesenchymal transition and cancer stem cell emergence,2024,removed as duplicate,exact DOI match,W_788,WoS
S_935,Scopus,10.3748/wjg.v27.i42.7340,Gut microbiome composition can predict the response to nivolumab in advanced hepatocellular carcinoma patients,2021,removed as duplicate,exact DOI match,W_541,WoS
S_936,Scopus,10.1126/sciadv.add2789,Nitroreductase-instructed supramolecular assemblies for microbiome regulation to enhance colorectal cancer treatments,2022,removed as duplicate,exact DOI match,W_786,WoS
S_940,Scopus,10.1186/s40168-022-01289-w,Gut dysbiosis promotes prostate cancer progression and docetaxel resistance via activating NF-κB-IL6-STAT3 axis,2022,removed as duplicate,exact DOI match,W_235,WoS
S_944,Scopus,10.2147/jpr.s415642,Fecal Microbiota Transplantation Alleviated Paclitaxel-Induced Peripheral Neuropathy by Interfering with Astrocytes and TLR4/p38MAPK Pathway in Rats,2023,removed as duplicate,exact DOI match,W_354,WoS
S_945,Scopus,10.1016/j.chom.2023.04.010,Fusobacterium nucleatum-derived succinic acid induces tumor resistance to immunotherapy in colorectal cancer,2023,removed as duplicate,exact DOI match,W_303,WoS
S_947,Scopus,10.3389/fimmu.2023.1093233,Case report: Fecal microbiota transplantation in refractory ankylosing spondylitis,2023,removed as duplicate,exact DOI match,W_231,WoS
S_948,Scopus,10.3390/cancers13051000,Subversion of niche-signalling pathways in colorectal cancer: What makes and breaks the intestinal stem cell,2021,removed as duplicate,exact DOI match,W_963,WoS
S_951,Scopus,10.1016/j.clinre.2023.102247,Gastric microbiota in patients with gastric MALT lymphoma according to Helicobacter pylori infection,2024,removed as duplicate,exact DOI match,W_803,WoS
S_953,Scopus,10.3390/biomedicines10040832,Bacteria-Mediated Modulatory Strategies for Colorectal Cancer Treatment,2022,removed as duplicate,exact DOI match,W_462,WoS
S_954,Scopus,10.1016/j.jep.2022.115084,Potential activity of Traditional Chinese Medicine against Ulcerative colitis: A review,2022,removed as duplicate,exact DOI match,W_907,WoS
S_956,Scopus,10.32604/biocell.2023.030383,Possible therapeutic role of short-chain fatty acids from skin commensal bacteria in UVB-induced skin carcinogenesis,2023,removed as duplicate,exact DOI match,W_175,WoS
S_958,Scopus,10.3389/fphar.2021.651813,"Natural-Derived Polysaccharides From Plants, Mushrooms, and Seaweeds for the Treatment of Inflammatory Bowel Disease",2021,removed as duplicate,exact DOI match,W_622,WoS
S_959,Scopus,10.1080/14737140.2023.2262765,The long and winding road of faecal microbiota transplants to targeted intervention for improvement of immune checkpoint inhibition therapy,2023,removed as duplicate,exact DOI match,W_241,WoS
S_960,Scopus,10.1055/a-1506-3476,"Desmethylbellidifolin Attenuates Dextran Sulfate Sodium-Induced Colitis: Impact on Intestinal Barrier, Intestinal Inflammation and Gut Microbiota",2022,removed as duplicate,exact DOI match,W_376,WoS
S_961,Scopus,10.3389/fonc.2021.704001,TPL Inhibits the Invasion and Migration of Drug-Resistant Ovarian Cancer by Targeting the PI3K/AKT/NF-κB-Signaling Pathway to Inhibit the Polarization of M2 TAMs,2021,removed as duplicate,exact DOI match,W_658,WoS
S_962,Scopus,10.3389/fphar.2024.1510851,Intratumor microbiome-derived butyrate promotes chemo-resistance in colorectal cancer,2024,removed as duplicate,exact DOI match,W_536,WoS
S_963,Scopus,10.38212/2224-6614.3346,Ursolic acid restores sensitivity to gemcitabine through the RAGE/NF-kB/MDR1 axis in pancreatic cancer cells and in a mouse xenograft model,2021,removed as duplicate,exact DOI match,W_393,WoS
S_965,Scopus,10.1128/aac.01921-20,Dihydrotanshinone i is effective against drug-resistant helicobacter pylori in vitro and in vivo,2021,removed as duplicate,exact DOI match,W_730,WoS
S_970,Scopus,10.1111/tid.13216,"Successful treatment of fulminant Clostridioides difficile infection with emergent fecal microbiota transplantation in a patient with acute myeloid leukemia and prolonged, severe neutropenia",2020,removed as duplicate,exact DOI match,W_499,WoS
S_971,Scopus,10.1182/blood.2020005957,Glucagon-like peptide 2 for intestinal stem cell and Paneth cell repair during graft-versus-host disease in mice and humans,2020,removed as duplicate,exact DOI match,W_956,WoS
S_974,Scopus,10.3389/fimmu.2019.02989,Gut Microbiome as a Potential Factor for Modulating Resistance to Cancer Immunotherapy,2020,removed as duplicate,exact DOI match,W_146,WoS
S_977,Scopus,10.1097/cco.0000000000000603,Mechanisms of resistance and predictive biomarkers of response to targeted therapies and immunotherapies in metastatic melanoma,2020,removed as duplicate,exact DOI match,W_181,WoS
S_981,Scopus,10.1080/2162402x.2020.1774298,Trial watch : the gut microbiota as a tool to boost the clinical efficacy of anticancer immunotherapy,2020,removed as duplicate,exact DOI match,W_222,WoS
S_982,Scopus,10.1038/s41591-018-0238-9,Fecal microbiota transplantation for refractory immune checkpoint inhibitor-associated colitis,2018,removed as duplicate,exact DOI match,W_11,WoS
S_983,Scopus,10.1371/journal.pone.0180372,N-(3-oxododecanoyl)-L-homoserine lactone interactions in the breast tumor microenvironment: Implications for breast cancer viability and proliferation in vitro,2017,removed as duplicate,exact DOI match,W_862,WoS
S_989,Scopus,10.1093/ajcn/nqz145,The impact of keto-adaptation on exercise performance and the role of metabolic-regulating cytokines,2019,removed as duplicate,exact DOI match,W_934,WoS
S_992,Scopus,10.1200/op.20.00002,Immune checkpoint inhibitor⇓mediated diarrhea and colitis: A clinical review,2020,removed as duplicate,exact DOI match,W_55,WoS
S_993,Scopus,10.1016/j.jnutbio.2018.02.018,"Butyrate, a dietary fiber derivative that improves irinotecan effect in colon cancer cells",2018,removed as duplicate,exact DOI match,W_836,WoS
S_994,Scopus,10.1007/s10147-019-01611-x,Immune-resistant mechanisms in cancer immunotherapy,2020,removed as duplicate,exact DOI match,W_66,WoS
S_999,Scopus,10.1177/1756284819884196,Immune checkpoint inhibitor-associated gastrointestinal and hepatic adverse events and their management,2019,removed as duplicate,exact DOI match,W_22,WoS
S_1000,Scopus,10.1111/1751-2980.12595,Impact of Klebsiella pneumoniae in lower gastrointestinal tract diseases,2018,removed as duplicate,exact DOI match,W_751,WoS
S_1001,Scopus,10.3389/fmicb.2018.01607,Comparison of microbiota in patients treated by surgery or chemotherapy by 16S rRNA sequencing reveals potential biomarkers for colorectal cancer therapy,2018,removed as duplicate,exact DOI match,W_363,WoS
S_1004,Scopus,10.1080/20002297.2018.1563410,Possible role of Porphyromonas gingivalis in orodigestive cancers,2019,removed as duplicate,exact DOI match,W_871,WoS
S_1009,Scopus,10.1016/j.ijid.2019.01.039,Improving treatment outcomes for MDR-TB — Novel host-directed therapies and personalised medicine of the future,2019,removed as duplicate,exact DOI match,W_787,WoS
S_1011,Scopus,10.1080/15384047.2017.1345396,Therapeutic implications of bioactive sphingolipids: A focus on colorectal cancer,2017,removed as duplicate,exact DOI match,W_634,WoS
S_1013,Scopus,10.1126/science.aan3706,Gut microbiome influences efficacy of PD-1-based immunotherapy against epithelial tumors,2018,removed as duplicate,exact DOI match,W_121,WoS
